ticker,name,sector,market_cap,trailing_pe,forward_pe,price_to_book,dividend_yield,current_ratio,debt_to_equity,return_on_equity,return_on_assets,profit_margins,revenue_growth,earnings_growth,free_cashflow,enterprise_value,ebitda,ebit,total_revenue,total_debt,total_cash,book_value,total_assets,total_current_assets,total_liabilities,total_current_liabilities,net_income,operating_cashflow,gross_margin,ncav,shares_outstanding,return_on_assets_prev,gross_margin_prev,current_ratio_bs,current_ratio_bs_prev,leverage,leverage_prev,asset_turnover,asset_turnover_prev,shares_outstanding_prev,interest_expense,last_price,errors,data_sources,fcf_yield,ev_ebitda,ev_ebit,earnings_yield_ebit,earnings_yield_pe,ncav_to_market,roic_proxy,data_quality_score,metrics_present,metrics_total,sector_composite_score,models_passed,model_count,mean_model_score,weighted_model_score,weighted_pass_score,min_model_score,max_model_score,pass_rate,weight_sum,families_passed,family_count,passed_families,family_mean_score,risk_family_passed,risk_mean_score,composite_score,signal,signal_rank
AON,Aon plc,Financial Services,78028201984.0,20.051592,17.113827,7.935446,0.92,1.066,155.05,0.46447,0.07275913673597983,0.22544001,0.065,0.271,3341625088.0,90228850688.0,5843999744.0,4709000000.0,17181000000.0,15473999872.0,1243000064.0,46.039,50784000000.0,25774000000.0,,23226000000.0,3695000000.0,,0.47703858913916536,,214500000.0,0.05420198100684162,0.4723531660084087,1.109704641350211,1.0190041313328984,0.3164579395085066,0.3654038598999285,0.3383152173913043,0.32059634432758094,216000000.0,815000000.0,365.34,[],{},0.04282586299611535,15.439571293725232,19.160936650668933,0.05218951548305906,0.049871351860740036,,0.17087597068002033,0.95,19,20,0.23214285714285715,6.0,22.0,0.4764318181818182,0.4764318181818182,0.2727272727272727,0.0,1.0,0.2727272727272727,22.0,4,5,"cheapness,quality,dividend,garp",0.5759766666666667,False,0.73335,0.1732,hold,2
APH,Amphenol Corporation,Technology,188638019584.0,43.93553,26.279215,13.485929,0.64,1.714,133.051,0.36825,0.11784396568139106,0.17239,0.584,0.241,3563725056.0,207476523008.0,8171299840.0,5972000000.0,23094700000.0,18748899328.0,4583099904.0,11.37,36236900000.0,20267200000.0,,6802800000.0,4270300000.0,,0.3688162219037268,,1226600000.0,0.11305864684098096,0.3376339282781635,2.979243840771447,2.3718105685880797,0.42779597592509294,0.3211770412589435,0.63732548865935,0.7100073693342412,1209300000.0,367800000.0,153.335,[],{},0.018891870598827416,25.390883588968876,34.741547724045546,0.028783979572328422,0.022760622211681524,,0.20289392235536333,0.95,19,20,0.4225,3.0,22.0,0.34802272727272726,0.34802272727272726,0.13636363636363635,0.0,0.8,0.13636363636363635,22.0,3,5,"quality,dividend,garp",0.42923833333333333,False,0.73335,0.4238,avoid,1
APO,"Apollo Global Management, Inc.",Financial Services,70260187136.0,76.16875,11.449138,3.7868998,1.85,2.024,101.267,0.08492,0.007575675400098492,0.03656,-0.092,,,89305128960.0,,8258000000.0,32049000000.0,40034000896.0,41946001408.0,32.182,460949000000.0,260356000000.0,,331897000000.0,3492000000.0,,0.9549751942338295,,578981398.0,0.012111830005689411,0.9563452554185494,0.784448187238812,0.8000445079094264,0.028992361410915306,0.028018364889718043,0.06952829922616167,0.06910385159898914,565738933.0,370000000.0,121.87,[],{},,,10.814377447323807,0.0924694930310081,0.01312874374333306,,0.06398970957443512,0.85,17,20,0.35714285714285715,2.0,22.0,0.28921818181818176,0.28921818181818176,0.09090909090909091,0.0,1.0,0.09090909090909091,22.0,1,5,cheapness,0.25332,False,0.46665,0.4066,avoid,1
MMM,3M Company,Industrials,83946250240.0,31.01156,16.960852,25.7273,1.94,1.594,396.497,0.71458,0.0861315029284711,0.11137,0.013,-0.397,2322374912.0,91084193792.0,6240000000.0,4791000000.0,24948000000.0,13127999488.0,5818999808.0,6.256,37733000000.0,16387000000.0,,9595000000.0,3250000000.0,,0.39911014911014914,,530279131.0,0.10467041236079061,0.4121261444557477,1.7078686816050026,1.4111584932480454,0.33397821535525934,0.3271796929868566,0.6611719184798452,0.6164091501956457,539470303.0,946000000.0,160.95,[],{},0.027665022622933064,14.596825928205128,19.011520307242748,0.0525996860766066,0.03224603986384432,,0.17026796502949748,0.95,19,20,0.425,2.0,22.0,0.39125454545454547,0.39125454545454547,0.09090909090909091,0.0,0.8,0.09090909090909091,22.0,2,5,"cheapness,garp",0.47495666666666664,False,0.73335,0.4,avoid,1
AWK,"American Water Works Company, Inc.",Utilities,25974261760.0,23.625221,20.258001,2.3533678,2.77,0.37,142.33,0.10217,0.03134698944754811,0.21172,0.057,-0.048,-1896625024.0,40758194176.0,2836000000.0,1879000000.0,5140000000.0,15708999680.0,183000000.0,56.519,35442000000.0,2191000000.0,,4747000000.0,1111000000.0,,0.6071984435797665,,195177162.0,0.03201340237587572,0.60333048676345,0.46155466610490836,0.38571428571428573,0.4491281530387676,0.42978982637831253,0.14502567575193273,0.14267438318611025,194920485.0,615000000.0,133.01,[],{},-0.07301940057140627,14.371718679830748,21.69142851303885,0.04610115923895441,0.0423276463741863,,0.06121518162567193,0.95,19,20,0.39,3.0,22.0,0.38480454545454545,0.38480454545454545,0.13636363636363635,0.0,0.9132,0.13636363636363635,22.0,3,5,"cheapness,dividend,garp",0.4521816666666667,False,0.36665000000000003,0.4,avoid,1
APD,"Air Products and Chemicals, Inc.",Basic Materials,65761435648.0,31.118778,20.6942,4.202009,2.47,1.427,101.611,0.12353,-0.00960800789098747,0.16906999,0.088,,-3519237376.0,85386993664.0,3877600000.0,2889000000.0,12037300000.0,18442199040.0,954200000.0,70.28,41059500000.0,5825800000.0,,4218600000.0,-394500000.0,,0.3141319066568084,,222588256.0,0.0967337635756268,0.3249343007784738,1.3809794718627033,1.5223944875107667,0.4482811529609469,0.37918513389901604,0.2931672329180823,0.3057668302395981,222372418.0,214000000.0,295.3172,[],{},-0.05351521513060262,22.020578106044976,29.555899502942193,0.03383419272691915,0.03213493794647078,,0.07841827968372109,0.95,19,20,0.35354405489080415,0.0,22.0,0.2591863636363636,0.2591863636363636,0.0,0.0,0.6,0.0,22.0,0,5,,0.2922966666666667,False,0.55,0.3567,avoid,1
LNT,Alliant Energy Corporation,Utilities,19484420096.0,23.72327,20.475908,2.6251872,2.8,0.688,159.526,0.113120005,0.0324116682005522,0.18583,0.05,0.049,-1202625024.0,30979553280.0,1856000000.0,1025000000.0,4362000000.0,11840000000.0,115000000.0,28.737,24991000000.0,1697000000.0,,2123000000.0,810000000.0,,0.45667125171939477,,257137261.0,0.030377740600510697,0.4471238382316001,0.7993405558172397,0.43609576427255986,0.4848145332319635,0.4581315488245135,0.17454283542075147,0.17526635555164216,256690222.0,486000000.0,75.44,[],{},-0.061722392458931304,16.691569655172415,30.223954419512197,0.033086338938971296,0.04215270491799824,,0.04482245933181739,0.95,19,20,0.32999999999999996,3.0,22.0,0.3630772727272728,0.3630772727272728,0.13636363636363635,0.0,1.0,0.13636363636363635,22.0,3,5,"cheapness,dividend,garp",0.44140666666666667,False,0.26665,0.32,avoid,1
AXP,American Express Company,Financial Services,245105311744.0,22.42322,17.810413,7.2065964,1.06,1.574,177.847,0.34419,0.0361037420180502,0.16305,0.116,0.176,,251165097984.0,,,72230000000.0,60458999808.0,53866999808.0,49.846,300052000000.0,,,,10833000000.0,,,,686000000.0,0.037312910510165366,,,,0.19249663391678776,0.18820014661406242,0.2407249410102249,0.24294097494667743,702000000.0,8234000000.0,359.22,[],{},,,,,0.0445966279597667,,,0.75,15,20,0.3163265306122449,3.0,22.0,0.3669227272727273,0.3669227272727273,0.13636363636363635,0.0,1.0,0.13636363636363635,22.0,3,5,"quality,dividend,garp",0.42921166666666666,False,0.36665000000000003,0.2857,avoid,1
AME,"AMETEK, Inc.",Industrials,53922299904.0,35.591526,26.711054,4.9382873,0.58,1.138,22.489,0.14626999,0.09211999619356862,0.20108,0.113,0.145,1385356544.0,55497867264.0,2420284928.0,1910317000.0,7401116000.0,2455633920.0,481249984.0,47.64,16067543000.0,3019842000.0,,2842752000.0,1480142000.0,,0.3604103759487083,,229037304.0,0.09405427549910741,0.3567789626547648,1.0622952688099419,1.240373641883801,0.14591166801296254,0.14588424205885395,0.46062524929916165,0.4744104862707826,230699421.0,81254000.0,235.26,[],{},0.02569171838861482,22.930303214283374,29.051653345491875,0.0344214488623993,0.028096575572511277,,0.14444969300460023,0.95,19,20,0.23750000000000002,3.0,22.0,0.39381363636363637,0.39381363636363637,0.13636363636363635,0.0,0.8,0.13636363636363635,22.0,3,5,"quality,dividend,garp",0.4471833333333334,False,0.73335,0.25,avoid,1
AMD,"Advanced Micro Devices, Inc.",Technology,804032806912.0,163.27484,36.98936,12.468455,,2.725,6.005,0.08063,0.056352858591373525,0.13374,0.378,0.912,7173374976.0,854340009984.0,7430000128.0,3694000000.0,34639000000.0,3871000064.0,12346999808.0,39.547,76926000000.0,26947000000.0,,9455000000.0,4335000000.0,,0.4951644100580271,,1630000000.0,0.02370496634212579,0.49350397517936784,2.850026441036489,2.6162615025408598,0.05000909965421314,0.031953312339294486,0.4502898889842186,0.3724756594343166,1622000000.0,131000000.0,493.09,[],{},0.008921744130753004,114.9851945176171,231.27775040173253,0.004323805460157697,0.006124642351509883,,0.05474944791095433,0.9,18,20,0.19852941176470587,1.0,22.0,0.27456363636363634,0.27456363636363634,0.045454545454545456,0.0,1.0,0.045454545454545456,22.0,1,5,risk,0.33623000000000003,True,0.83335,0.2187,avoid,1
